State,State Abbr,County,GEO id2,GEO display_label,Households,Poverty_Percentage,ALICE_Percentage,Below_ALICE_Threshold_Percentage,Above_ALICE_Percentage
Iowa,IA,Butler,19023.0,"Butler County, Iowa",5887,11.04,22.63,33.67,66.33
Iowa,IA,Calhoun,19025.0,"Calhoun County, Iowa",3886,9.26,30.42,39.68,60.32
Iowa,IA,Carroll,19027.0,"Carroll County, Iowa",8750,9.41,27.39,36.8,63.2
Iowa,IA,Cass,19029.0,"Cass County, Iowa",5789,17.22,23.04,40.27,59.73
Iowa,IA,Cedar,19031.0,"Cedar County, Iowa",7539,7.81,22.26,30.07,69.93
Iowa,IA,Cerro Gordo,19033.0,"Cerro Gordo County, Iowa",19421,10.66,27.77,38.43,61.57
Iowa,IA,Cherokee,19035.0,"Cherokee County, Iowa",5082,12.65,26.88,39.53,60.47
Iowa,IA,Chickasaw,19037.0,"Chickasaw County, Iowa",4985,9.37,24.91,34.28,65.72
Iowa,IA,Clarke,19039.0,"Clarke County, Iowa",4001,11.1,27.02,38.12,61.88
Iowa,IA,Clay,19041.0,"Clay County, Iowa",7249,11.3,26.06,37.36,62.64
Iowa,IA,Clayton,19043.0,"Clayton County, Iowa",7406,12.31,27.63,39.94,60.06
Iowa,IA,Clinton,19045.0,"Clinton County, Iowa",19434,12.14,25.98,38.12,61.88
Iowa,IA,Crawford,19047.0,"Crawford County, Iowa",6229,13.93,26.01,39.94,60.06
Iowa,IA,Dallas,19049.0,"Dallas County, Iowa",44043,7.98,16.55,24.53,75.47
Iowa,IA,Davis,19051.0,"Davis County, Iowa",3169,7.89,28.62,36.51,63.49
Iowa,IA,Decatur,19053.0,"Decatur County, Iowa",3049,14.46,34.31,48.77,51.23
Iowa,IA,Delaware,19055.0,"Delaware County, Iowa",7176,10.62,22.53,33.15,66.85
Iowa,IA,Des Moines,19057.0,"Des Moines County, Iowa",17188,15.17,25.88,41.05,58.95
Iowa,IA,Dickinson,19059.0,"Dickinson County, Iowa",8650,5.66,24.95,30.61,69.39
Iowa,IA,Dubuque,19061.0,"Dubuque County, Iowa",42889,11.42,25.24,36.66,63.34
Iowa,IA,Emmet,19063.0,"Emmet County, Iowa",3922,11.65,26.36,38.02,61.98
Iowa,IA,Fayette,19065.0,"Fayette County, Iowa",8203,13.23,29.96,43.19,56.81
Iowa,IA,Floyd,19067.0,"Floyd County, Iowa",6620,11.98,27.48,39.46,60.54
Iowa,IA,Franklin,19069.0,"Franklin County, Iowa",4084,14.74,27.2,41.94,58.06
Iowa,IA,Fremont,19071.0,"Fremont County, Iowa",2760,8.51,27.1,35.62,64.38
Iowa,IA,Greene,19073.0,"Greene County, Iowa",3928,9.55,29.12,38.67,61.33
Iowa,IA,Grundy,19075.0,"Grundy County, Iowa",5085,7.83,21.42,29.24,70.76
Iowa,IA,Guthrie,19077.0,"Guthrie County, Iowa",4587,9.46,25.99,35.45,64.55
Iowa,IA,Hamilton,19079.0,"Hamilton County, Iowa",6317,11.84,24.49,36.33,63.67
Iowa,IA,Hancock,19081.0,"Hancock County, Iowa",4614,12.55,22.35,34.89,65.11
Iowa,IA,Hardin,19083.0,"Hardin County, Iowa",7010,9.87,29.61,39.49,60.51
Iowa,IA,Harrison,19085.0,"Harrison County, Iowa",6004,8.24,26.67,34.91,65.09
Iowa,IA,Henry,19087.0,"Henry County, Iowa",7617,11.36,31.0,42.35,57.65
Iowa,IA,Howard,19089.0,"Howard County, Iowa",3672,9.4,29.79,39.19,60.81
Iowa,IA,Humboldt,19091.0,"Humboldt County, Iowa",4236,14.26,21.98,36.24,63.76
Iowa,IA,Ida,19093.0,"Ida County, Iowa",2994,12.73,22.61,35.34,64.66
Iowa,IA,Iowa,19095.0,"Iowa County, Iowa",6849,8.72,25.03,33.74,66.26
Iowa,IA,Jackson,19097.0,"Jackson County, Iowa",8303,11.74,24.46,36.2,63.8
Iowa,IA,Jasper,19099.0,"Jasper County, Iowa",14748,8.09,29.41,37.5,62.5
Iowa,IA,Jefferson,19101.0,"Jefferson County, Iowa",6878,16.95,26.72,43.68,56.32
Iowa,IA,Johnson,19103.0,"Johnson County, Iowa",64076,16.66,24.2,40.86,59.14
Iowa,IA,Jones,19105.0,"Jones County, Iowa",8109,9.3,26.03,35.33,64.67
Iowa,IA,Keokuk,19107.0,"Keokuk County, Iowa",4065,12.92,26.77,39.68,60.32
Iowa,IA,Kossuth,19109.0,"Kossuth County, Iowa",6502,9.38,27.42,36.8,63.2
Iowa,IA,Lee,19111.0,"Lee County, Iowa",14305,13.99,27.04,41.03,58.97
Iowa,IA,Linn,19113.0,"Linn County, Iowa",96058,10.62,24.82,35.44,64.56
Iowa,IA,Louisa,19115.0,"Louisa County, Iowa",4143,9.2,22.23,31.43,68.57
Iowa,IA,Lucas,19117.0,"Lucas County, Iowa",3672,15.39,25.71,41.09,58.91
Iowa,IA,Lyon,19119.0,"Lyon County, Iowa",4444,6.82,31.17,37.98,62.02
Iowa,IA,Madison,19121.0,"Madison County, Iowa",6625,7.77,26.13,33.9,66.1
Iowa,IA,Mahaska,19123.0,"Mahaska County, Iowa",8891,12.16,24.26,36.42,63.58
Iowa,IA,Marion,19125.0,"Marion County, Iowa",13409,8.48,22.28,30.76,69.24
Iowa,IA,Marshall,19127.0,"Marshall County, Iowa",15546,10.99,23.94,34.94,65.06
Iowa,IA,Mills,19129.0,"Mills County, Iowa",5349,7.95,23.16,31.11,68.89
Iowa,IA,Mitchell,19131.0,"Mitchell County, Iowa",4477,9.4,22.14,31.54,68.46
Iowa,IA,Monona,19133.0,"Monona County, Iowa",3891,10.56,26.37,36.93,63.07
Iowa,IA,Monroe,19135.0,"Monroe County, Iowa",2991,9.43,25.01,34.44,65.56
Iowa,IA,Montgomery,19137.0,"Montgomery County, Iowa",4609,13.84,24.04,37.88,62.12
Iowa,IA,Muscatine,19139.0,"Muscatine County, Iowa",17170,12.81,24.1,36.91,63.09
Iowa,IA,O'Brien,19141.0,"O'Brien County, Iowa",5791,12.02,24.94,36.95,63.05
Iowa,IA,Osceola,19143.0,"Osceola County, Iowa",2606,13.2,21.99,35.19,64.81
Iowa,IA,Page,19145.0,"Page County, Iowa",6161,15.26,30.38,45.64,54.36
Iowa,IA,Palo Alto,19147.0,"Palo Alto County, Iowa",3739,11.31,23.96,35.28,64.72
Iowa,IA,Plymouth,19149.0,"Plymouth County, Iowa",10297,7.79,20.12,27.91,72.09
Iowa,IA,Pocahontas,19151.0,"Pocahontas County, Iowa",3084,9.66,26.59,36.25,63.75
Iowa,IA,Polk,19153.0,"Polk County, Iowa",207757,11.03,24.24,35.27,64.73
Iowa,IA,Pottawattamie,19155.0,"Pottawattamie County, Iowa",38289,11.35,26.78,38.12,61.88
Iowa,IA,Poweshiek,19157.0,"Poweshiek County, Iowa",7791,13.87,25.38,39.25,60.75
Iowa,IA,Ringgold,19159.0,"Ringgold County, Iowa",1869,9.04,26.43,35.47,64.53
Iowa,IA,Sac,19161.0,"Sac County, Iowa",4251,8.87,23.24,32.11,67.89
Iowa,IA,Scott,19163.0,"Scott County, Iowa",75239,10.25,21.07,31.32,68.68
Iowa,IA,Shelby,19165.0,"Shelby County, Iowa",4983,11.38,25.77,37.15,62.85
Iowa,IA,Sioux,19167.0,"Sioux County, Iowa",12576,7.74,24.09,31.83,68.17
Iowa,IA,Story,19169.0,"Story County, Iowa",38771,16.69,23.55,40.23,59.77
Iowa,IA,Tama,19171.0,"Tama County, Iowa",6731,14.23,23.38,37.62,62.38
Iowa,IA,Taylor,19173.0,"Taylor County, Iowa",2471,11.17,27.07,38.24,61.76
Iowa,IA,Union,19175.0,"Union County, Iowa",5055,12.36,33.35,45.72,54.28
Iowa,IA,Van Buren,19177.0,"Van Buren County, Iowa",2898,13.73,29.92,43.65,56.35
Iowa,IA,Wapello,19179.0,"Wapello County, Iowa",14088,16.03,26.37,42.4,57.6
Iowa,IA,Warren,19181.0,"Warren County, Iowa",20219,6.44,24.29,30.74,69.26
Iowa,IA,Washington,19183.0,"Washington County, Iowa",9048,7.87,29.2,37.07,62.93
Iowa,IA,Wayne,19185.0,"Wayne County, Iowa",2554,13.9,32.5,46.4,53.6
Iowa,IA,Webster,19187.0,"Webster County, Iowa",15641,12.03,25.56,37.59,62.41
Iowa,IA,Winnebago,19189.0,"Winnebago County, Iowa",4591,11.5,26.23,37.73,62.27
Iowa,IA,Winneshiek,19191.0,"Winneshiek County, Iowa",8197,9.03,24.58,33.61,66.39
Iowa,IA,Woodbury,19193.0,"Woodbury County, Iowa",40348,14.8,28.97,43.76,56.24
Iowa,IA,Worth,19195.0,"Worth County, Iowa",3195,8.2,24.63,32.83,67.17
Iowa,IA,Wright,19197.0,"Wright County, Iowa",5352,12.24,26.36,38.6,61.4
Arizona,AZ,Apache,4001.0,"Apache County, Arizona",24010,32.9,30.64,63.54,36.46
Arizona,AZ,Cochise,4003.0,"Cochise County, Arizona",50919,17.69,35.98,53.67,46.33
Arizona,AZ,Coconino,4005.0,"Coconino County, Arizona",56954,18.62,28.22,46.84,53.16
Arizona,AZ,Gila,4007.0,"Gila County, Arizona",23253,15.17,34.08,49.25,50.75
Arizona,AZ,Graham,4009.0,"Graham County, Arizona",12460,17.81,31.49,49.3,50.7
Arizona,AZ,Greenlee,4011.0,"Greenlee County, Arizona",3444,8.8,28.37,37.17,62.83
Arizona,AZ,La Paz,4012.0,"La Paz County, Arizona",8887,18.62,32.62,51.24,48.76
Arizona,AZ,Maricopa,4013.0,"Maricopa County, Arizona",1753589,10.79,31.27,42.06,57.94
Arizona,AZ,Mohave,4015.0,"Mohave County, Arizona",98791,18.13,31.88,50.01,49.99
Arizona,AZ,Navajo,4017.0,"Navajo County, Arizona",41945,24.18,32.85,57.04,42.96
Arizona,AZ,Pima,4019.0,"Pima County, Arizona",445471,13.73,29.82,43.54,56.46
Arizona,AZ,Pinal,4021.0,"Pinal County, Arizona",168479,12.54,39.6,52.13,47.87
Arizona,AZ,Santa Cruz,4023.0,"Santa Cruz County, Arizona",16816,19.33,34.72,54.05,45.95
Arizona,AZ,Yavapai,4025.0,"Yavapai County, Arizona",113784,13.38,30.23,43.61,56.39
Arizona,AZ,Yuma,4027.0,"Yuma County, Arizona",83811,13.88,32.68,46.56,53.44
New York,NY,Albany,36001.0,"Albany County, New York",134971,12.78,26.38,39.16,60.84
New York,NY,Allegany,36003.0,"Allegany County, New York",17057,15.74,35.03,50.77,49.23
New York,NY,Bronx,36005.0,"Bronx County, New York",537953,28.94,44.6,73.54,26.46
New York,NY,Broome,36007.0,"Broome County, New York",80001,16.72,28.85,45.57,54.43
New York,NY,Cattaraugus,36009.0,"Cattaraugus County, New York",32376,19.68,30.05,49.73,50.27
New York,NY,Cayuga,36011.0,"Cayuga County, New York",32786,12.91,28.91,41.81,58.19
New York,NY,Chautauqua,36013.0,"Chautauqua County, New York",54284,16.44,30.24,46.68,53.32
New York,NY,Chemung,36015.0,"Chemung County, New York",35591,18.2,29.2,47.4,52.6
New York,NY,Chenango,36017.0,"Chenango County, New York",19800,12.89,28.98,41.87,58.13
New York,NY,Clinton,36019.0,"Clinton County, New York",34639,15.08,27.82,42.91,57.09
New York,NY,Columbia,36021.0,"Columbia County, New York",26098,10.78,27.19,37.97,62.03
New York,NY,Cortland,36023.0,"Cortland County, New York",18768,13.86,27.93,41.79,58.21
New York,NY,Delaware,36025.0,"Delaware County, New York",18947,14.73,34.61,49.34,50.66
New York,NY,Dutchess,36027.0,"Dutchess County, New York",115529,6.46,31.29,37.75,62.25
New York,NY,Erie,36029.0,"Erie County, New York",410430,15.06,27.32,42.37,57.63
New York,NY,Essex,36031.0,"Essex County, New York",16039,12.52,28.77,41.29,58.71
New York,NY,Franklin,36033.0,"Franklin County, New York",19234,15.77,26.52,42.29,57.71
New York,NY,Fulton,36035.0,"Fulton County, New York",22607,13.79,30.08,43.87,56.13
New York,NY,Genesee,36037.0,"Genesee County, New York",24769,11.33,26.51,37.84,62.16
New York,NY,Greene,36039.0,"Greene County, New York",18188,10.55,35.93,46.48,53.52
New York,NY,Hamilton,36041.0,"Hamilton County, New York",2111,10.14,30.89,41.02,58.98
New York,NY,Herkimer,36043.0,"Herkimer County, New York",25426,13.58,28.16,41.74,58.26
New York,NY,Jefferson,36045.0,"Jefferson County, New York",50542,11.77,33.51,45.28,54.72
New York,NY,Kings,36047.0,"Kings County, New York",1035549,18.45,35.99,54.44,45.56
New York,NY,Lewis,36049.0,"Lewis County, New York",10958,12.25,27.11,39.36,60.64
New York,NY,Livingston,36051.0,"Livingston County, New York",24329,10.92,32.21,43.13,56.87
New York,NY,Madison,36053.0,"Madison County, New York",26755,11.31,30.47,41.78,58.22
New York,NY,Monroe,36055.0,"Monroe County, New York",317369,13.07,29.12,42.19,57.81
New York,NY,Montgomery,36057.0,"Montgomery County, New York",19234,15.14,31.99,47.12,52.88
New York,NY,Nassau,36059.0,"Nassau County, New York",458162,6.42,26.95,33.37,66.63
New York,NY,New York,36061.0,"New York County, New York",787747,15.84,34.4,50.24,49.76
New York,NY,Niagara,36063.0,"Niagara County, New York",91894,13.92,30.21,44.13,55.87
New York,NY,Oneida,36065.0,"Oneida County, New York",96767,16.86,29.22,46.08,53.92
New York,NY,Onondaga,36067.0,"Onondaga County, New York",198699,13.55,26.15,39.69,60.31
New York,NY,Ontario,36069.0,"Ontario County, New York",48610,8.66,28.85,37.51,62.49
New York,NY,Orange,36071.0,"Orange County, New York",138856,10.19,33.22,43.41,56.59
New York,NY,Orleans,36073.0,"Orleans County, New York",16208,13.43,32.93,46.37,53.63
New York,NY,Oswego,36075.0,"Oswego County, New York",48010,14.01,29.7,43.71,56.29
New York,NY,Otsego,36077.0,"Otsego County, New York",22608,12.24,35.64,47.88,52.12
New York,NY,Putnam,36079.0,"Putnam County, New York",35054,5.76,31.59,37.35,62.65
New York,NY,Queens,36081.0,"Queens County, New York",863975,14.45,40.31,54.76,45.24
New York,NY,Rensselaer,36083.0,"Rensselaer County, New York",66583,10.33,26.18,36.5,63.5
New York,NY,Richmond,36085.0,"Richmond County, New York",169526,13.27,37.82,51.09,48.91
New York,NY,Rockland,36087.0,"Rockland County, New York",104325,12.19,37.83,50.02,49.98
New York,NY,St. Lawrence,36089.0,"St. Lawrence County, New York",42945,21.76,27.83,49.59,50.41
New York,NY,Saratoga,36091.0,"Saratoga County, New York",103758,8.31,25.56,33.87,66.13
New York,NY,Schenectady,36093.0,"Schenectady County, New York",68172,12.8,28.76,41.56,58.44
New York,NY,Schoharie,36095.0,"Schoharie County, New York",12439,10.9,34.46,45.36,54.64
New York,NY,Schuyler,36097.0,"Schuyler County, New York",7405,14.69,26.7,41.39,58.61
New York,NY,Seneca,36099.0,"Seneca County, New York",13679,12.59,31.46,44.05,55.95
New York,NY,Steuben,36101.0,"Steuben County, New York",38764,14.39,28.19,42.59,57.41
New York,NY,Suffolk,36103.0,"Suffolk County, New York",508809,7.12,32.76,39.88,60.12
New York,NY,Sullivan,36105.0,"Sullivan County, New York",30971,15.4,30.3,45.7,54.3
New York,NY,Tioga,36107.0,"Tioga County, New York",20214,11.65,29.79,41.44,58.56
New York,NY,Tompkins,36109.0,"Tompkins County, New York",43054,17.93,32.3,50.23,49.77
New York,NY,Ulster,36111.0,"Ulster County, New York",73895,9.6,32.19,41.79,58.21
New York,NY,Warren,36113.0,"Warren County, New York",31013,9.51,28.43,37.94,62.06
New York,NY,Washington,36115.0,"Washington County, New York",24254,11.16,33.85,45.01,54.99
New York,NY,Wayne,36117.0,"Wayne County, New York",39094,11.48,29.05,40.52,59.48
New York,NY,Westchester,36119.0,"Westchester County, New York",374012,10.27,28.39,38.67,61.33
New York,NY,Wyoming,36121.0,"Wyoming County, New York",16263,10.4,29.85,40.25,59.75
New York,NY,Yates,36123.0,"Yates County, New York",9095,12.68,35.03,47.71,52.29
Virginia,VA,Accomack,51001.0,"Accomack County, Virginia",14302,15.63,29.88,45.5,54.5
Virginia,VA,Albemarle,51003.0,"Albemarle County, Virginia",46900,8.29,28.63,36.91,63.09
Virginia,VA,Alleghany,51005.0,"Alleghany County, Virginia",6292,16.86,35.55,52.42,47.58
Virginia,VA,Amelia,51007.0,"Amelia County, Virginia",5285,12.22,37.81,50.03,49.97
Virginia,VA,Amherst,51009.0,"Amherst County, Virginia",12702,10.91,32.49,43.4,56.6
Virginia,VA,Appomattox,51011.0,"Appomattox County, Virginia",6563,14.37,33.14,47.51,52.49
Virginia,VA,Arlington,51013.0,"Arlington County, Virginia",114097,7.56,17.09,24.66,75.34
Virginia,VA,Augusta,51015.0,"Augusta County, Virginia",32169,8.97,34.94,43.91,56.09
Virginia,VA,Bath,51017.0,"Bath County, Virginia",1781,21.39,24.99,46.38,53.62
Virginia,VA,Bedford,51019.0,"Bedford County, Virginia",33205,12.3,29.09,41.39,58.61
Virginia,VA,Bland,51021.0,"Bland County, Virginia",2345,11.86,34.33,46.18,53.82
Virginia,VA,Botetourt,51023.0,"Botetourt County, Virginia",13105,7.68,28.7,36.38,63.62
Virginia,VA,Brunswick,51025.0,"Brunswick County, Virginia",6390,14.96,35.34,50.3,49.7
Virginia,VA,Buchanan,51027.0,"Buchanan County, Virginia",7351,24.24,43.82,68.06,31.94
Virginia,VA,Buckingham,51029.0,"Buckingham County, Virginia",6062,13.51,40.12,53.63,46.37
Virginia,VA,Campbell,51031.0,"Campbell County, Virginia",22080,10.57,36.01,46.57,53.43
Virginia,VA,Caroline,51033.0,"Caroline County, Virginia",11680,9.08,28.8,37.89,62.11
Virginia,VA,Carroll,51035.0,"Carroll County, Virginia",12493,16.32,34.65,50.97,49.03
Virginia,VA,Charles City,51036.0,"Charles City County, Virginia",2947,12.56,31.56,44.11,55.89
Virginia,VA,Charlotte,51037.0,"Charlotte County, Virginia",4621,25.84,27.31,53.15,46.85
Virginia,VA,Chesterfield,51041.0,"Chesterfield County, Virginia",143255,7.13,27.38,34.52,65.48
Virginia,VA,Clarke,51043.0,"Clarke County, Virginia",5651,6.03,27.75,33.78,66.22
Virginia,VA,Craig,51045.0,"Craig County, Virginia",1752,12.1,38.3,50.4,49.6
Virginia,VA,Culpeper,51047.0,"Culpeper County, Virginia",18584,8.56,27.27,35.83,64.17
Virginia,VA,Cumberland,51049.0,"Cumberland County, Virginia",4175,11.09,36.48,47.57,52.43
Virginia,VA,Dickenson,51051.0,"Dickenson County, Virginia",5717,22.18,40.13,62.31,37.69
Virginia,VA,Dinwiddie,51053.0,"Dinwiddie County, Virginia",10427,12.29,28.48,40.77,59.23
Virginia,VA,Essex,51057.0,"Essex County, Virginia",4396,16.11,36.46,52.57,47.43
Virginia,VA,Fairfax,51059.0,"Fairfax County, Virginia",414946,5.36,23.76,29.12,70.88
Virginia,VA,Fauquier,51061.0,"Fauquier County, Virginia",26266,6.22,26.4,32.62,67.38
Virginia,VA,Floyd,51063.0,"Floyd County, Virginia",6649,11.31,32.03,43.34,56.66
Virginia,VA,Fluvanna,51065.0,"Fluvanna County, Virginia",10251,7.49,32.14,39.64,60.36
Virginia,VA,Franklin,51067.0,"Franklin County, Virginia",22484,12.2,28.13,40.33,59.67
Virginia,VA,Frederick,51069.0,"Frederick County, Virginia",34338,6.63,30.35,36.98,63.02
Virginia,VA,Giles,51071.0,"Giles County, Virginia",6769,9.87,31.81,41.68,58.32
Virginia,VA,Gloucester,51073.0,"Gloucester County, Virginia",15111,6.24,33.1,39.34,60.66
Virginia,VA,Goochland,51075.0,"Goochland County, Virginia",10013,4.05,22.95,27.0,73.0
Virginia,VA,Grayson,51077.0,"Grayson County, Virginia",6202,17.03,41.68,58.71,41.29
Virginia,VA,Greene,51079.0,"Greene County, Virginia",7912,10.71,33.58,44.29,55.71
Virginia,VA,Greensville,51081.0,"Greensville County, Virginia",3092,16.27,35.28,51.55,48.45
Virginia,VA,Halifax,51083.0,"Halifax County, Virginia",13673,19.4,36.57,55.96,44.04
Virginia,VA,Hanover,51085.0,"Hanover County, Virginia",43496,5.32,24.09,29.41,70.59
Virginia,VA,Henrico,51087.0,"Henrico County, Virginia",137529,8.34,29.77,38.11,61.89
Virginia,VA,Henry,51089.0,"Henry County, Virginia",20503,16.45,38.46,54.9,45.1
Virginia,VA,Highland,51091.0,"Highland County, Virginia",1003,8.57,27.42,35.99,64.01
Virginia,VA,Isle of Wight,51093.0,"Isle of Wight County, Virginia",15426,8.3,26.94,35.24,64.76
Virginia,VA,James City,51095.0,"James City County, Virginia",31351,6.57,26.04,32.61,67.39
Virginia,VA,King and Queen,51097.0,"King and Queen County, Virginia",2814,13.04,30.7,43.75,56.25
Virginia,VA,King George,51099.0,"King George County, Virginia",9877,5.89,22.02,27.91,72.09
Virginia,VA,King William,51101.0,"King William County, Virginia",7115,9.52,30.26,39.78,60.22
Virginia,VA,Lancaster,51103.0,"Lancaster County, Virginia",5468,13.53,25.86,39.39,60.61
Virginia,VA,Lee,51105.0,"Lee County, Virginia",8446,26.28,32.95,59.24,40.76
Virginia,VA,Loudoun,51107.0,"Loudoun County, Virginia",145601,4.73,19.05,23.78,76.22
Virginia,VA,Louisa,51109.0,"Louisa County, Virginia",15211,10.73,27.53,38.26,61.74
Virginia,VA,Lunenburg,51111.0,"Lunenburg County, Virginia",4669,18.7,32.73,51.42,48.58
Virginia,VA,Madison,51113.0,"Madison County, Virginia",5392,7.44,30.21,37.65,62.35
Virginia,VA,Mathews,51115.0,"Mathews County, Virginia",3767,7.06,36.24,43.3,56.7
Virginia,VA,Mecklenburg,51117.0,"Mecklenburg County, Virginia",13395,19.13,30.69,49.82,50.18
Virginia,VA,Middlesex,51119.0,"Middlesex County, Virginia",4733,9.06,29.41,38.47,61.53
Virginia,VA,Montgomery,51121.0,"Montgomery County, Virginia",37229,25.47,22.1,47.57,52.43
Virginia,VA,Nelson,51125.0,"Nelson County, Virginia",6470,18.3,26.99,45.29,54.71
Virginia,VA,New Kent,51127.0,"New Kent County, Virginia",9034,7.06,17.61,24.67,75.33
Virginia,VA,Northampton,51131.0,"Northampton County, Virginia",5338,18.17,29.52,47.7,52.3
Virginia,VA,Northumberland,51133.0,"Northumberland County, Virginia",5436,12.01,29.67,41.69,58.31
Virginia,VA,Nottoway,51135.0,"Nottoway County, Virginia",5492,16.46,35.16,51.62,48.38
Virginia,VA,Orange,51137.0,"Orange County, Virginia",14667,10.08,19.7,29.77,70.23
Virginia,VA,Page,51139.0,"Page County, Virginia",9509,12.74,35.88,48.62,51.38
Virginia,VA,Patrick,51141.0,"Patrick County, Virginia",7797,14.24,34.46,48.7,51.3
Virginia,VA,Pittsylvania,51143.0,"Pittsylvania County, Virginia",24633,16.71,33.74,50.45,49.55
Virginia,VA,Powhatan,51145.0,"Powhatan County, Virginia",11151,3.83,24.51,28.34,71.66
Virginia,VA,Prince Edward,51147.0,"Prince Edward County, Virginia",7560,22.9,35.3,58.2,41.8
Virginia,VA,Prince George,51149.0,"Prince George County, Virginia",12718,8.68,40.98,49.66,50.34
Virginia,VA,Prince William,51153.0,"Prince William County, Virginia",158620,6.61,28.45,35.06,64.94
Virginia,VA,Pulaski,51155.0,"Pulaski County, Virginia",14386,14.5,29.23,43.73,56.27
Virginia,VA,Rappahannock,51157.0,"Rappahannock County, Virginia",2861,5.28,30.58,35.86,64.14
Virginia,VA,Richmond,51159.0,"Richmond County, Virginia",2931,13.37,41.45,54.83,45.17
Virginia,VA,Roanoke,51161.0,"Roanoke County, Virginia",39231,7.74,29.72,37.46,62.54
Virginia,VA,Rockbridge,51163.0,"Rockbridge County, Virginia",9552,7.62,34.36,41.98,58.02
Virginia,VA,Rockingham,51165.0,"Rockingham County, Virginia",32827,13.57,24.43,38.0,62.0
Virginia,VA,Russell,51167.0,"Russell County, Virginia",10470,17.52,36.7,54.22,45.78
Virginia,VA,Scott,51169.0,"Scott County, Virginia",8951,22.36,34.38,56.73,43.27
Virginia,VA,Shenandoah,51171.0,"Shenandoah County, Virginia",17782,12.29,34.01,46.31,53.69
Virginia,VA,Smyth,51173.0,"Smyth County, Virginia",12530,17.49,37.08,54.57,45.43
Virginia,VA,Southampton,51175.0,"Southampton County, Virginia",6887,11.95,34.37,46.32,53.68
Virginia,VA,Spotsylvania,51177.0,"Spotsylvania County, Virginia",55487,5.44,30.26,35.69,64.31
Virginia,VA,Stafford,51179.0,"Stafford County, Virginia",51309,4.63,26.79,31.43,68.57
Virginia,VA,Surry,51181.0,"Surry County, Virginia",2755,11.29,31.58,42.87,57.13
Virginia,VA,Sussex,51183.0,"Sussex County, Virginia",3705,9.85,44.62,54.47,45.53
Virginia,VA,Tazewell,51185.0,"Tazewell County, Virginia",15951,20.71,35.62,56.33,43.67
Virginia,VA,Warren,51187.0,"Warren County, Virginia",15357,11.21,26.63,37.84,62.16
Virginia,VA,Washington,51191.0,"Washington County, Virginia",22118,11.77,33.31,45.08,54.92
Virginia,VA,Westmoreland,51193.0,"Westmoreland County, Virginia",8029,15.19,31.52,46.72,53.28
Virginia,VA,Wise,51195.0,"Wise County, Virginia",14055,18.53,36.88,55.4,44.6
Virginia,VA,Wythe,51197.0,"Wythe County, Virginia",12396,16.65,29.6,46.25,53.75
Virginia,VA,York,51199.0,"York County, Virginia",26445,5.97,25.35,31.31,68.69
Virginia,VA,Alexandria city,51510.0,"Alexandria city, Virginia",76890,7.95,21.11,29.06,70.94
Virginia,VA,Bristol city,51520.0,"Bristol city, Virginia",7327,20.2,36.69,56.89,43.11
Virginia,VA,Buena Vista city,51530.0,"Buena Vista city, Virginia",2611,20.03,34.51,54.54,45.46
Virginia,VA,Charlottesville city,51540.0,"Charlottesville city, Virginia",19699,20.48,28.2,48.68,51.32
Virginia,VA,Chesapeake city,51550.0,"Chesapeake city, Virginia",94056,10.62,27.16,37.78,62.22
Virginia,VA,Colonial Heights city,51570.0,"Colonial Heights city, Virginia",7545,11.29,29.08,40.37,59.63
Virginia,VA,Covington city,51580.0,"Covington city, Virginia",2493,21.46,37.91,59.37,40.63
Virginia,VA,Danville city,51590.0,"Danville city, Virginia",18632,24.5,29.76,54.26,45.74
Virginia,VA,Emporia city,51595.0,"Emporia city, Virginia",2219,13.65,42.41,56.06,43.94
Virginia,VA,Fairfax city,51600.0,"Fairfax city, Virginia",9158,9.39,22.23,31.62,68.38
Virginia,VA,Falls Church city,51610.0,"Falls Church city, Virginia",6053,3.75,20.75,24.5,75.5
Virginia,VA,Franklin city,51620.0,"Franklin city, Virginia",3388,13.61,28.57,42.18,57.82
Virginia,VA,Fredericksburg city,51630.0,"Fredericksburg city, Virginia",11443,12.87,30.65,43.52,56.48
Virginia,VA,Galax city,51640.0,"Galax city, Virginia",2729,24.04,34.26,58.3,41.7
Virginia,VA,Hampton city,51650.0,"Hampton city, Virginia",57645,12.41,31.1,43.51,56.49
Virginia,VA,Harrisonburg city,51660.0,"Harrisonburg city, Virginia",17331,22.5,33.71,56.21,43.79
Virginia,VA,Hopewell city,51670.0,"Hopewell city, Virginia",9418,22.49,38.88,61.37,38.63
Virginia,VA,Lexington city,51678.0,"Lexington city, Virginia",2061,19.8,13.05,32.85,67.15
Virginia,VA,Lynchburg city,51680.0,"Lynchburg city, Virginia",28916,19.65,31.06,50.71,49.29
Virginia,VA,Manassas city,51683.0,"Manassas city, Virginia",14041,6.84,28.39,35.23,64.77
Virginia,VA,Manassas Park city,51685.0,"Manassas Park city, Virginia",5165,3.7,45.25,48.94,51.06
Virginia,VA,Martinsville city,51690.0,"Martinsville city, Virginia",5619,24.93,33.4,58.34,41.66
Virginia,VA,Newport News city,51700.0,"Newport News city, Virginia",76086,13.32,35.46,48.78,51.22
Virginia,VA,Norfolk city,51710.0,"Norfolk city, Virginia",94056,17.04,33.3,50.33,49.67
Virginia,VA,Norton city,51720.0,"Norton city, Virginia",1553,28.72,31.29,60.01,39.99
